0,22.89,22.69,22.27,22.09
1,22.89,22.37,22.27,22.41
2,22.78,22.69,22.27,22.30
3,22.78,22.69,22.27,22.30
4,22.89,22.69,22.38,22.30
5,22.78,22.69,22.38,22.09
6,22.78,22.69,22.06,22.30
7,22.78,22.58,22.17,22.41
8,22.46,22.69,22.27,22.30
9,22.57,22.69,22.38,22.30
10,22.67,22.69,22.27,22.30
11,22.67,22.69,22.27,22.09
12,22.46,22.69,22.27,22.30
13,22.67,22.69,21.85,22.30
14,22.78,22.48,22.27,22.30
15,22.67,22.69,21.96,22.09
16,22.67,22.69,22.27,22.30
17,22.78,22.58,22.27,22.19
18,22.78,22.58,22.06,22.09
19,22.78,22.37,22.27,21.88
20,22.25,22.58,22.27,21.77
21,22.25,22.58,22.27,22.19
22,22.67,22.58,22.27,21.98
23,22.67,22.58,22.27,22.09
24,22.67,22.58,22.27,22.09
25,22.67,22.58,21.75,22.09
26,22.67,22.58,22.27,22.09
27,22.67,22.16,22.27,22.09
28,22.57,22.48,22.27,22.09
29,22.67,21.95,22.17,21.88
30,22.67,22.27,22.27,22.09
31,22.36,22.16,22.27,22.09
32,22.67,22.58,22.17,22.09
33,22.78,22.16,22.27,22.09
34,22.67,22.58,22.17,22.09
35,22.67,22.16,22.17,22.09
36,22.67,22.48,22.17,22.09
37,22.67,22.48,22.17,22.09
38,22.57,22.48,22.17,22.09
39,22.67,22.48,22.17,21.88
40,22.78,22.48,22.17,22.09
41,22.78,22.48,21.75,21.88
42,22.78,22.58,22.27,22.09
43,22.78,22.58,22.27,22.19
44,22.36,22.58,22.27,22.19
45,22.78,22.37,22.27,21.46
46,22.36,22.58,22.27,22.19
47,22.78,22.58,22.27,22.19
48,22.67,22.58,22.27,21.77
49,22.67,22.58,22.27,22.19
50,22.57,22.58,22.27,22.19
51,22.67,22.27,22.06,22.19
52,22.67,22.58,22.06,22.19
53,22.67,22.58,22.27,22.09
54,22.67,22.37,22.06,22.19
55,22.67,22.48,22.27,22.19
56,22.67,22.58,22.38,22.19
57,22.57,22.58,22.27,22.30
58,22.78,22.69,22.38,22.09
59,22.67,22.37,22.27,21.88
60,22.36,22.58,22.27,22.30
61,22.36,22.58,21.54,22.30
62,22.89,22.69,22.17,21.88
63,22.67,22.69,22.17,22.19
64,22.46,22.27,22.17,22.62
65,22.89,22.79,22.17,22.51
66,22.89,22.79,22.27,22.51
67,22.89,22.27,22.27,22.51
68,22.89,22.48,22.27,22.41
69,22.36,22.69,21.85,22.19
70,22.78,22.79,22.38,22.19
71,22.78,22.79,22.38,22.41
72,22.99,22.79,22.38,22.41
73,22.99,22.79,22.38,22.41
74,23.10,22.58,21.96,22.30
75,23.10,22.48,22.48,22.30
76,23.10,22.90,21.75,22.30
77,23.20,22.90,22.48,22.30
78,23.20,22.90,22.48,22.30
79,23.20,22.90,22.59,22.30
80,23.20,23.00,22.59,22.09
81,23.20,22.90,22.38,21.98
82,23.31,22.90,22.69,22.19
83,23.31,22.90,22.38,22.41
84,23.31,22.69,22.69,21.98
85,23.31,22.69,22.69,22.30
86,23.10,22.79,22.69,22.30
87,23.31,22.79,22.38,22.30
88,22.89,22.79,22.27,22.30
89,22.99,22.69,22.69,22.62
90,23.20,22.69,22.59,22.19
91,23.10,22.69,22.59,22.62
92,23.20,21.95,22.59,22.72
93,22.89,22.79,22.59,22.72
94,23.31,22.69,22.38,22.83
95,23.31,22.58,22.38,22.51
96,23.20,22.69,22.59,22.94
97,23.63,22.69,22.38,22.72
98,24.05,22.69,22.38,23.04
99,24.37,22.69,22.69,22.62
100,25.01,22.69,22.59,22.83
101,25.66,22.69,22.48,22.94
